Flat profile:

Each sample counts as 0.01 seconds.
  %   cumulative   self              self     total           
 time   seconds   seconds    calls  ms/call  ms/call  name    
[147]    0.0    0.00    0.00      33         void std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> >::_M_construct<char*>(char*, char*, std::forward_iterator_tag) [147]
                0.00    0.00      33/33          bool __gnu_cxx::__is_null_pointer<char>(char*) [146]
                0.00    0.00      33/33          std::iterator_traits<char*>::difference_type std::distance<char*>(char*, char*) [149]
-----------------------------------------------
                0.00    0.00      33/33          std::iterator_traits<char*>::difference_type std::distance<char*>(char*, char*) [149]
[148]    0.0    0.00    0.00      33         std::iterator_traits<char*>::difference_type std::__distance<char*>(char*, char*, std::random_access_iterator_tag) [148]
-----------------------------------------------
                0.00    0.00      33/33          void std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> >::_M_construct<char*>(char*, char*, std::forward_iterator_tag) [147]
[149]    0.0    0.00    0.00      33         std::iterator_traits<char*>::difference_type std::distance<char*>(char*, char*) [149]
                0.00    0.00      33/33          std::iterator_traits<char*>::difference_type std::__distance<char*>(char*, char*, std::random_access_iterator_tag) [148]
-----------------------------------------------
                0.00    0.00      11/33          particles::plot(std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> >, int, int) [161]
                0.00    0.00      22/33          LaplacianOnGrid::plot(std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> >, std::vector<double, std::allocator<double> >&, int, mpiInfo&) [7]
[150]    0.0    0.00    0.00      33         std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> > std::operator+<char, std::char_traits<char>, std::allocator<char> >(std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> > const&, char const*) [150]
                0.00    0.00      33/33          void std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> >::_M_construct<char*>(char*, char*, std::forward_iterator_tag) [147]
-----------------------------------------------
                0.00    0.00      22/22          __gnu_cxx::new_allocator<double>::new_allocator(__gnu_cxx::new_allocator<double> const&) [152]
[151]    0.0    0.00    0.00      22         __gnu_cxx::new_allocator<double>::new_allocator(__gnu_cxx::new_allocator<double> const&) [151]
-----------------------------------------------
                0.00    0.00      22/22          std::allocator<double>::allocator(std::allocator<double> const&) [155]
[152]    0.0    0.00    0.00      22         __gnu_cxx::new_allocator<double>::new_allocator(__gnu_cxx::new_allocator<double> const&) [152]
                0.00    0.00      22/22          __gnu_cxx::new_allocator<double>::new_allocator(__gnu_cxx::new_allocator<double> const&) [151]
-----------------------------------------------
                0.00    0.00      11/22          std::vector<double, std::allocator<double> >::begin() const [163]
                0.00    0.00      11/22          std::vector<double, std::allocator<double> >::end() const [162]
[153]    0.0    0.00    0.00      22         __gnu_cxx::__normal_iterator<double const*, std::vector<double, std::allocator<double> > >::__normal_iterator(double const* const&) [153]
-----------------------------------------------
                0.00    0.00      22/22          double const* std::__niter_base<double const*, std::vector<double, std::allocator<double> > >(__gnu_cxx::__normal_iterator<double const*, std::vector<double, std::allocator<double> > >) [157]
[154]    0.0    0.00    0.00      22         __gnu_cxx::__normal_iterator<double const*, std::vector<double, std::allocator<double> > >::base() const [154]
-----------------------------------------------
                0.00    0.00      11/22          std::allocator<double>::allocator(std::allocator<double> const&) [164]
                0.00    0.00      11/22          std::allocator_traits<std::allocator<double> >::select_on_container_copy_construction(std::allocator<double> const&) [170]
[155]    0.0    0.00    0.00      22         std::allocator<double>::allocator(std::allocator<double> const&) [155]
                0.00    0.00      22/22          __gnu_cxx::new_allocator<double>::new_allocator(__gnu_cxx::new_allocator<double> const&) [152]
-----------------------------------------------
                0.00    0.00      22/22          double* std::copy<__gnu_cxx::__normal_iterator<double const*, std::vector<double, std::allocator<double> > >, double*>(__gnu_cxx::__normal_iterator<double const*, std::vector<double, std::allocator<double> > >, __gnu_cxx::__normal_iterator<double const*, std::vector<double, std::allocator<double> > >, double*) [177]
[156]    0.0    0.00    0.00      22         __gnu_cxx::__normal_iterator<double const*, std::vector<double, std::allocator<double> > > std::__miter_base<__gnu_cxx::__normal_iterator<double const*, std::vector<double, std::allocator<double> > > >(__gnu_cxx::__normal_iterator<double const*, std::vector<double, std::allocator<double> > >) [156]
-----------------------------------------------
                0.00    0.00      22/22          double* std::__copy_move_a2<false, __gnu_cxx::__normal_iterator<double const*, std::vector<double, std::allocator<double> > >, double*>(__gnu_cxx::__normal_iterator<double const*, std::vector<double, std::allocator<double> > >, __gnu_cxx::__normal_iterator<double const*, std::vector<double, std::allocator<double> > >, double*) [174]
[157]    0.0    0.00    0.00      22         double const* std::__niter_base<double const*, std::vector<double, std::allocator<double> > >(__gnu_cxx::__normal_iterator<double const*, std::vector<double, std::allocator<double> > >) [157]
                0.00    0.00      22/22          __gnu_cxx::__normal_iterator<double const*, std::vector<double, std::allocator<double> > >::base() const [154]
-----------------------------------------------
                0.00    0.00      11/11          std::vector<double, std::allocator<double> >::vector(std::vector<double, std::allocator<double> > const&) [172]
[158]    0.0    0.00    0.00      11         __gnu_cxx::__alloc_traits<std::allocator<double>, double>::_S_select_on_copy(std::allocator<double> const&) [158]
                0.00    0.00      11/11          std::allocator_traits<std::allocator<double> >::select_on_container_copy_construction(std::allocator<double> const&) [170]
-----------------------------------------------
                0.00    0.00      11/11          mpiInfo::ParticleExchange(std::vector<int, std::allocator<int> >&, std::vector<int, std::allocator<int> >&, particles&) [278]
[159]    0.0    0.00    0.00      11         particles::add(std::vector<double, std::allocator<double> >&, std::vector<double, std::allocator<double> >&, std::vector<double, std::allocator<double> >&, std::vector<double, std::allocator<double> >&) [159]
                0.00    0.00      22/56833       std::vector<double, std::allocator<double> >::size() const [24]
                0.00    0.00      11/1967819     std::vector<int, std::allocator<int> >::operator[](unsigned long) [21]
-----------------------------------------------
                0.00    0.00      11/11          main [1]
[160]    0.0    0.00    0.00      11         particles::move(double) [160]
                0.00    0.00   55011/56833       std::vector<double, std::allocator<double> >::size() const [24]
                0.00    0.00   55000/1967819     std::vector<int, std::allocator<int> >::operator[](unsigned long) [21]
-----------------------------------------------
                0.00    0.00      11/11          main [1]
[161]    0.0    0.00    0.00      11         particles::plot(std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> >, int, int) [161]
                0.00    0.00   55000/1967819     std::vector<int, std::allocator<int> >::operator[](unsigned long) [21]
                0.00    0.00      22/66          std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> > std::operator+<char, std::char_traits<char>, std::allocator<char> >(std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> >&&, std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> >&&) [141]
                0.00    0.00      22/66          std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> > std::operator+<char, std::char_traits<char>, std::allocator<char> >(std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> >&&, char const*) [140]
                0.00    0.00      11/33          std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> > std::operator+<char, std::char_traits<char>, std::allocator<char> >(std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> > const&, char const*) [150]
-----------------------------------------------
                0.00    0.00      11/11          std::vector<double, std::allocator<double> >::vector(std::vector<double, std::allocator<double> > const&) [172]
[162]    0.0    0.00    0.00      11         std::vector<double, std::allocator<double> >::end() const [162]
                0.00    0.00      11/22          __gnu_cxx::__normal_iterator<double const*, std::vector<double, std::allocator<double> > >::__normal_iterator(double const* const&) [153]
-----------------------------------------------
                0.00    0.00      11/11          std::vector<double, std::allocator<double> >::vector(std::vector<double, std::allocator<double> > const&) [172]
[163]    0.0    0.00    0.00      11         std::vector<double, std::allocator<double> >::begin() const [163]
                0.00    0.00      11/22          __gnu_cxx::__normal_iterator<double const*, std::vector<double, std::allocator<double> > >::__normal_iterator(double const* const&) [153]
-----------------------------------------------
                0.00    0.00      11/11          std::_Vector_base<double, std::allocator<double> >::_Vector_impl::_Vector_impl(std::allocator<double> const&) [166]
[164]    0.0    0.00    0.00      11         std::allocator<double>::allocator(std::allocator<double> const&) [164]
                0.00    0.00      11/22          std::allocator<double>::allocator(std::allocator<double> const&) [155]
-----------------------------------------------
                0.00    0.00      11/11          double* std::__copy_move_a<false, double const*, double*>(double const*, double const*, double*) [173]
[165]    0.0    0.00    0.00      11         double* std::__copy_move<false, true, std::random_access_iterator_tag>::__copy_m<double>(double const*, double const*, double*) [165]
-----------------------------------------------
                0.00    0.00      11/11          std::_Vector_base<double, std::allocator<double> >::_Vector_base(unsigned long, std::allocator<double> const&) [168]
[166]    0.0    0.00    0.00      11         std::_Vector_base<double, std::allocator<double> >::_Vector_impl::_Vector_impl(std::allocator<double> const&) [166]
                0.00    0.00      11/11          std::allocator<double>::allocator(std::allocator<double> const&) [164]
-----------------------------------------------
                0.00    0.00      11/11          std::_Vector_base<double, std::allocator<double> >::_Vector_base(unsigned long, std::allocator<double> const&) [168]
[167]    0.0    0.00    0.00      11         std::_Vector_base<double, std::allocator<double> >::_M_create_storage(unsigned long) [167]
                0.00    0.00      11/265         std::_Vector_base<double, std::allocator<double> >::_M_allocate(unsigned long) [72]
-----------------------------------------------
                0.00    0.00      11/11          std::_Vector_base<double, std::allocator<double> >::_Vector_base(unsigned long, std::allocator<double> const&) [169]
[168]    0.0    0.00    0.00      11         std::_Vector_base<double, std::allocator<double> >::_Vector_base(unsigned long, std::allocator<double> const&) [168]
                0.00    0.00      11/11          std::_Vector_base<double, std::allocator<double> >::_Vector_impl::_Vector_impl(std::allocator<double> const&) [166]
                0.00    0.00      11/11          std::_Vector_base<double, std::allocator<double> >::_M_create_storage(unsigned long) [167]
-----------------------------------------------
                0.00    0.00      11/11          std::vector<double, std::allocator<double> >::vector(std::vector<double, std::allocator<double> > const&) [172]
[169]    0.0    0.00    0.00      11         std::_Vector_base<double, std::allocator<double> >::_Vector_base(unsigned long, std::allocator<double> const&) [169]
                0.00    0.00      11/11          std::_Vector_base<double, std::allocator<double> >::_Vector_base(unsigned long, std::allocator<double> const&) [168]
-----------------------------------------------
                0.00    0.00      11/11          __gnu_cxx::__alloc_traits<std::allocator<double>, double>::_S_select_on_copy(std::allocator<double> const&) [158]
[170]    0.0    0.00    0.00      11         std::allocator_traits<std::allocator<double> >::select_on_container_copy_construction(std::allocator<double> const&) [170]
                0.00    0.00      11/22          std::allocator<double>::allocator(std::allocator<double> const&) [155]
-----------------------------------------------
                0.00    0.00      11/11          double* std::uninitialized_copy<__gnu_cxx::__normal_iterator<double const*, std::vector<double, std::allocator<double> > >, double*>(__gnu_cxx::__normal_iterator<double const*, std::vector<double, std::allocator<double> > >, __gnu_cxx::__normal_iterator<double const*, std::vector<double, std::allocator<double> > >, double*) [175]
[171]    0.0    0.00    0.00      11         double* std::__uninitialized_copy<true>::__uninit_copy<__gnu_cxx::__normal_iterator<double const*, std::vector<double, std::allocator<double> > >, double*>(__gnu_cxx::__normal_iterator<double const*, std::vector<double, std::allocator<double> > >, __gnu_cxx::__normal_iterator<double const*, std::vector<double, std::allocator<double> > >, double*) [171]
                0.00    0.00      11/11          double* std::copy<__gnu_cxx::__normal_iterator<double const*, std::vector<double, std::allocator<double> > >, double*>(__gnu_cxx::__normal_iterator<double const*, std::vector<double, std::allocator<double> > >, __gnu_cxx::__normal_iterator<double const*, std::vector<double, std::allocator<double> > >, double*) [177]
-----------------------------------------------
                0.00    0.00      11/11          main [1]
[172]    0.0    0.00    0.00      11         std::vector<double, std::allocator<double> >::vector(std::vector<double, std::allocator<double> > const&) [172]
                0.00    0.00      11/56833       std::vector<double, std::allocator<double> >::size() const [24]
                0.00    0.00      11/1027        std::_Vector_base<double, std::allocator<double> >::_M_get_Tp_allocator() const [29]
                0.00    0.00      11/11          __gnu_cxx::__alloc_traits<std::allocator<double>, double>::_S_select_on_copy(std::allocator<double> const&) [158]
                0.00    0.00      11/11          std::_Vector_base<double, std::allocator<double> >::_Vector_base(unsigned long, std::allocator<double> const&) [169]
                0.00    0.00      11/11          std::vector<double, std::allocator<double> >::begin() const [163]
                0.00    0.00      11/277         std::allocator<double>::~allocator() [64]
                0.00    0.00      11/11          std::vector<double, std::allocator<double> >::end() const [162]
                0.00    0.00      11/11          double* std::__uninitialized_copy_a<__gnu_cxx::__normal_iterator<double const*, std::vector<double, std::allocator<double> > >, double*, double>(__gnu_cxx::__normal_iterator<double const*, std::vector<double, std::allocator<double> > >, __gnu_cxx::__normal_iterator<double const*, std::vector<double, std::allocator<double> > >, double*, std::allocator<double>&) [176]
                0.00    0.00      11/1039        std::_Vector_base<double, std::allocator<double> >::_M_get_Tp_allocator() [28]
-----------------------------------------------
                0.00    0.00      11/11          double* std::__copy_move_a2<false, __gnu_cxx::__normal_iterator<double const*, std::vector<double, std::allocator<double> > >, double*>(__gnu_cxx::__normal_iterator<double const*, std::vector<double, std::allocator<double> > >, __gnu_cxx::__normal_iterator<double const*, std::vector<double, std::allocator<double> > >, double*) [174]
[173]    0.0    0.00    0.00      11         double* std::__copy_move_a<false, double const*, double*>(double const*, double const*, double*) [173]
                0.00    0.00      11/11          double* std::__copy_move<false, true, std::random_access_iterator_tag>::__copy_m<double>(double const*, double const*, double*) [165]
-----------------------------------------------
                0.00    0.00      11/11          double* std::copy<__gnu_cxx::__normal_iterator<double const*, std::vector<double, std::allocator<double> > >, double*>(__gnu_cxx::__normal_iterator<double const*, std::vector<double, std::allocator<double> > >, __gnu_cxx::__normal_iterator<double const*, std::vector<double, std::allocator<double> > >, double*) [177]
[174]    0.0    0.00    0.00      11         double* std::__copy_move_a2<false, __gnu_cxx::__normal_iterator<double const*, std::vector<double, std::allocator<double> > >, double*>(__gnu_cxx::__normal_iterator<double const*, std::vector<double, std::allocator<double> > >, __gnu_cxx::__normal_iterator<double const*, std::vector<double, std::allocator<double> > >, double*) [174]
                0.00    0.00      22/22          double const* std::__niter_base<double const*, std::vector<double, std::allocator<double> > >(__gnu_cxx::__normal_iterator<double const*, std::vector<double, std::allocator<double> > >) [157]
                0.00    0.00      11/11          double* std::__copy_move_a<false, double const*, double*>(double const*, double const*, double*) [173]
                0.00    0.00      11/1027        double* std::__niter_base<double*>(double*) [30]
-----------------------------------------------
                0.00    0.00      11/11          double* std::__uninitialized_copy_a<__gnu_cxx::__normal_iterator<double const*, std::vector<double, std::allocator<double> > >, double*, double>(__gnu_cxx::__normal_iterator<double const*, std::vector<double, std::allocator<double> > >, __gnu_cxx::__normal_iterator<double const*, std::vector<double, std::allocator<double> > >, double*, std::allocator<double>&) [176]
[175]    0.0    0.00    0.00      11         double* std::uninitialized_copy<__gnu_cxx::__normal_iterator<double const*, std::vector<double, std::allocator<double> > >, double*>(__gnu_cxx::__normal_iterator<double const*, std::vector<double, std::allocator<double> > >, __gnu_cxx::__normal_iterator<double const*, std::vector<double, std::allocator<double> > >, double*) [175]
                0.00    0.00      11/11          double* std::__uninitialized_copy<true>::__uninit_copy<__gnu_cxx::__normal_iterator<double const*, std::vector<double, std::allocator<double> > >, double*>(__gnu_cxx::__normal_iterator<double const*, std::vector<double, std::allocator<double> > >, __gnu_cxx::__normal_iterator<double const*, std::vector<double, std::allocator<double> > >, double*) [171]
-----------------------------------------------
                0.00    0.00      11/11          std::vector<double, std::allocator<double> >::vector(std::vector<double, std::allocator<double> > const&) [172]
[176]    0.0    0.00    0.00      11         double* std::__uninitialized_copy_a<__gnu_cxx::__normal_iterator<double const*, std::vector<double, std::allocator<double> > >, double*, double>(__gnu_cxx::__normal_iterator<double const*, std::vector<double, std::allocator<double> > >, __gnu_cxx::__normal_iterator<double const*, std::vector<double, std::allocator<double> > >, double*, std::allocator<double>&) [176]
                0.00    0.00      11/11          double* std::uninitialized_copy<__gnu_cxx::__normal_iterator<double const*, std::vector<double, std::allocator<double> > >, double*>(__gnu_cxx::__normal_iterator<double const*, std::vector<double, std::allocator<double> > >, __gnu_cxx::__normal_iterator<double const*, std::vector<double, std::allocator<double> > >, double*) [175]
-----------------------------------------------
                0.00    0.00      11/11          double* std::__uninitialized_copy<true>::__uninit_copy<__gnu_cxx::__normal_iterator<double const*, std::vector<double, std::allocator<double> > >, double*>(__gnu_cxx::__normal_iterator<double const*, std::vector<double, std::allocator<double> > >, __gnu_cxx::__normal_iterator<double const*, std::vector<double, std::allocator<double> > >, double*) [171]
[177]    0.0    0.00    0.00      11         double* std::copy<__gnu_cxx::__normal_iterator<double const*, std::vector<double, std::allocator<double> > >, double*>(__gnu_cxx::__normal_iterator<double const*, std::vector<double, std::allocator<double> > >, __gnu_cxx::__normal_iterator<double const*, std::vector<double, std::allocator<double> > >, double*) [177]
                0.00    0.00      22/22          __gnu_cxx::__normal_iterator<double const*, std::vector<double, std::allocator<double> > > std::__miter_base<__gnu_cxx::__normal_iterator<double const*, std::vector<double, std::allocator<double> > > >(__gnu_cxx::__normal_iterator<double const*, std::vector<double, std::allocator<double> > >) [156]
                0.00    0.00      11/11          double* std::__copy_move_a2<false, __gnu_cxx::__normal_iterator<double const*, std::vector<double, std::allocator<double> > >, double*>(__gnu_cxx::__normal_iterator<double const*, std::vector<double, std::allocator<double> > >, __gnu_cxx::__normal_iterator<double const*, std::vector<double, std::allocator<double> > >, double*) [174]
-----------------------------------------------
                0.00    0.00       1/7           std::vector<std::vector<double, std::allocator<double> >, std::allocator<std::vector<double, std::allocator<double> > > >::_M_default_append(unsigned long) [257]
                0.00    0.00       2/7           std::vector<std::vector<double, std::allocator<double> >, std::allocator<std::vector<double, std::allocator<double> > > >::resize(unsigned long) [258]
                0.00    0.00       4/7           std::vector<std::vector<double, std::allocator<double> >, std::allocator<std::vector<double, std::allocator<double> > > >::_M_check_len(unsigned long, char const*) const [226]
[178]    0.0    0.00    0.00       7         std::vector<std::vector<double, std::allocator<double> >, std::allocator<std::vector<double, std::allocator<double> > > >::size() const [178]
-----------------------------------------------
                0.00    0.00       1/7           std::vector<std::vector<int, std::allocator<int> >, std::allocator<std::vector<int, std::allocator<int> > > >::_M_default_append(unsigned long) [261]
                0.00    0.00       2/7           std::vector<std::vector<int, std::allocator<int> >, std::allocator<std::vector<int, std::allocator<int> > > >::resize(unsigned long) [262]
                0.00    0.00       4/7           std::vector<std::vector<int, std::allocator<int> >, std::allocator<std::vector<int, std::allocator<int> > > >::_M_check_len(unsigned long, char const*) const [227]
[179]    0.0    0.00    0.00       7         std::vector<std::vector<int, std::allocator<int> >, std::allocator<std::vector<int, std::allocator<int> > > >::size() const [179]
-----------------------------------------------
                0.00    0.00       1/5           __gnu_cxx::new_allocator<std::vector<double, std::allocator<double> > >::allocate(unsigned long, void const*) [213]
                0.00    0.00       4/5           std::allocator_traits<std::allocator<std::vector<double, std::allocator<double> > > >::max_size(std::allocator<std::vector<double, std::allocator<double> > > const&) [190]
[180]    0.0    0.00    0.00       5         __gnu_cxx::new_allocator<std::vector<double, std::allocator<double> > >::max_size() const [180]
-----------------------------------------------
                0.00    0.00       1/5           __gnu_cxx::new_allocator<std::vector<int, std::allocator<int> > >::allocate(unsigned long, void const*) [219]
                0.00    0.00       4/5           std::allocator_traits<std::allocator<std::vector<int, std::allocator<int> > > >::max_size(std::allocator<std::vector<int, std::allocator<int> > > const&) [191]
[181]    0.0    0.00    0.00       5         __gnu_cxx::new_allocator<std::vector<int, std::allocator<int> > >::max_size() const [181]
-----------------------------------------------
                0.00    0.00       4/4           std::vector<std::vector<double, std::allocator<double> >, std::allocator<std::vector<double, std::allocator<double> > > >::max_size() const [185]
[182]    0.0    0.00    0.00       4         std::_Vector_base<std::vector<double, std::allocator<double> >, std::allocator<std::vector<double, std::allocator<double> > > >::_M_get_Tp_allocator() const [182]
-----------------------------------------------
                0.00    0.00       4/4           std::vector<std::vector<int, std::allocator<int> >, std::allocator<std::vector<int, std::allocator<int> > > >::max_size() const [186]
[183]    0.0    0.00    0.00       4         std::_Vector_base<std::vector<int, std::allocator<int> >, std::allocator<std::vector<int, std::allocator<int> > > >::_M_get_Tp_allocator() const [183]
-----------------------------------------------
                0.00    0.00       4/4           bool std::operator==<std::vector<int, std::allocator<int> >*>(std::move_iterator<std::vector<int, std::allocator<int> >*> const&, std::move_iterator<std::vector<int, std::allocator<int> >*> const&) [207]
[184]    0.0    0.00    0.00       4         std::move_iterator<std::vector<int, std::allocator<int> >*>::base() const [184]
-----------------------------------------------
                0.00    0.00       2/4           std::vector<std::vector<double, std::allocator<double> >, std::allocator<std::vector<double, std::allocator<double> > > >::_M_default_append(unsigned long) [257]
                0.00    0.00       2/4           std::vector<std::vector<double, std::allocator<double> >, std::allocator<std::vector<double, std::allocator<double> > > >::_M_check_len(unsigned long, char const*) const [226]
[185]    0.0    0.00    0.00       4         std::vector<std::vector<double, std::allocator<double> >, std::allocator<std::vector<double, std::allocator<double> > > >::max_size() const [185]
                0.00    0.00       4/4           std::_Vector_base<std::vector<double, std::allocator<double> >, std::allocator<std::vector<double, std::allocator<double> > > >::_M_get_Tp_allocator() const [182]
                0.00    0.00       4/4           std::allocator_traits<std::allocator<std::vector<double, std::allocator<double> > > >::max_size(std::allocator<std::vector<double, std::allocator<double> > > const&) [190]
-----------------------------------------------
                0.00    0.00       2/4           std::vector<std::vector<int, std::allocator<int> >, std::allocator<std::vector<int, std::allocator<int> > > >::_M_default_append(unsigned long) [261]
                0.00    0.00       2/4           std::vector<std::vector<int, std::allocator<int> >, std::allocator<std::vector<int, std::allocator<int> > > >::_M_check_len(unsigned long, char const*) const [227]
[186]    0.0    0.00    0.00       4         std::vector<std::vector<int, std::allocator<int> >, std::allocator<std::vector<int, std::allocator<int> > > >::max_size() const [186]
                0.00    0.00       4/4           std::_Vector_base<std::vector<int, std::allocator<int> >, std::allocator<std::vector<int, std::allocator<int> > > >::_M_get_Tp_allocator() const [183]
                0.00    0.00       4/4           std::allocator_traits<std::allocator<std::vector<int, std::allocator<int> > > >::max_size(std::allocator<std::vector<int, std::allocator<int> > > const&) [191]
-----------------------------------------------
                0.00    0.00       1/4           std::vector<std::vector<double, std::allocator<double> >, std::allocator<std::vector<double, std::allocator<double> > > >::~vector() [260]
                0.00    0.00       3/4           std::vector<std::vector<double, std::allocator<double> >, std::allocator<std::vector<double, std::allocator<double> > > >::_M_default_append(unsigned long) [257]
[187]    0.0    0.00    0.00       4         std::_Vector_base<std::vector<double, std::allocator<double> >, std::allocator<std::vector<double, std::allocator<double> > > >::_M_get_Tp_allocator() [187]
-----------------------------------------------
                0.00    0.00       1/4           std::vector<std::vector<int, std::allocator<int> >, std::allocator<std::vector<int, std::allocator<int> > > >::~vector() [264]
                0.00    0.00       3/4           std::vector<std::vector<int, std::allocator<int> >, std::allocator<std::vector<int, std::allocator<int> > > >::_M_default_append(unsigned long) [261]
[188]    0.0    0.00    0.00       4         std::_Vector_base<std::vector<int, std::allocator<int> >, std::allocator<std::vector<int, std::allocator<int> > > >::_M_get_Tp_allocator() [188]
-----------------------------------------------
                0.00    0.00       4/4           std::move_iterator<std::vector<int, std::allocator<int> >*> std::__make_move_if_noexcept_iterator<std::vector<int, std::allocator<int> >, std::move_iterator<std::vector<int, std::allocator<int> >*> >(std::vector<int, std::allocator<int> >*) [192]
[189]    0.0    0.00    0.00       4         std::move_iterator<std::vector<int, std::allocator<int> >*>::move_iterator(std::vector<int, std::allocator<int> >*) [189]
-----------------------------------------------
                0.00    0.00       4/4           std::vector<std::vector<double, std::allocator<double> >, std::allocator<std::vector<double, std::allocator<double> > > >::max_size() const [185]
[190]    0.0    0.00    0.00       4         std::allocator_traits<std::allocator<std::vector<double, std::allocator<double> > > >::max_size(std::allocator<std::vector<double, std::allocator<double> > > const&) [190]
                0.00    0.00       4/5           __gnu_cxx::new_allocator<std::vector<double, std::allocator<double> > >::max_size() const [180]
-----------------------------------------------
                0.00    0.00       4/4           std::vector<std::vector<int, std::allocator<int> >, std::allocator<std::vector<int, std::allocator<int> > > >::max_size() const [186]
[191]    0.0    0.00    0.00       4         std::allocator_traits<std::allocator<std::vector<int, std::allocator<int> > > >::max_size(std::allocator<std::vector<int, std::allocator<int> > > const&) [191]
                0.00    0.00       4/5           __gnu_cxx::new_allocator<std::vector<int, std::allocator<int> > >::max_size() const [181]
-----------------------------------------------
                0.00    0.00       4/4           std::vector<int, std::allocator<int> >* std::__uninitialized_move_if_noexcept_a<std::vector<int, std::allocator<int> >*, std::vector<int, std::allocator<int> >*, std::allocator<std::vector<int, std::allocator<int> > > >(std::vector<int, std::allocator<int> >*, std::vector<int, std::allocator<int> >*, std::vector<int, std::allocator<int> >*, std::allocator<std::vector<int, std::allocator<int> > >&) [272]
[192]    0.0    0.00    0.00       4         std::move_iterator<std::vector<int, std::allocator<int> >*> std::__make_move_if_noexcept_iterator<std::vector<int, std::allocator<int> >, std::move_iterator<std::vector<int, std::allocator<int> >*> >(std::vector<int, std::allocator<int> >*) [192]
                0.00    0.00       4/4           std::move_iterator<std::vector<int, std::allocator<int> >*>::move_iterator(std::vector<int, std::allocator<int> >*) [189]
-----------------------------------------------
                0.00    0.00       2/2           bool std::operator==<std::vector<double, std::allocator<double> >*>(std::move_iterator<std::vector<double, std::allocator<double> >*> const&, std::move_iterator<std::vector<double, std::allocator<double> >*> const&) [273]
[193]    0.0    0.00    0.00       2         std::move_iterator<std::vector<double, std::allocator<double> >*>::base() const [193]
-----------------------------------------------
                0.00    0.00       2/2           void std::_Destroy<std::vector<double, std::allocator<double> >*>(std::vector<double, std::allocator<double> >*, std::vector<double, std::allocator<double> >*) [203]
[194]    0.0    0.00    0.00       2         void std::_Destroy_aux<false>::__destroy<std::vector<double, std::allocator<double> >*>(std::vector<double, std::allocator<double> >*, std::vector<double, std::allocator<double> >*) [194]
                0.00    0.00     145/290         std::vector<double, std::allocator<double> >* std::__addressof<std::vector<double, std::allocator<double> > >(std::vector<double, std::allocator<double> >&) [56]
                0.00    0.00     145/145         void std::_Destroy<std::vector<double, std::allocator<double> > >(std::vector<double, std::allocator<double> >*) [137]
-----------------------------------------------
                0.00    0.00       2/2           void std::_Destroy<std::vector<int, std::allocator<int> >*>(std::vector<int, std::allocator<int> >*, std::vector<int, std::allocator<int> >*) [205]
[195]    0.0    0.00    0.00       2         void std::_Destroy_aux<false>::__destroy<std::vector<int, std::allocator<int> >*>(std::vector<int, std::allocator<int> >*, std::vector<int, std::allocator<int> >*) [195]
                0.00    0.00     145/290         std::vector<int, std::allocator<int> >* std::__addressof<std::vector<int, std::allocator<int> > >(std::vector<int, std::allocator<int> >&) [57]
                0.00    0.00     145/145         void std::_Destroy<std::vector<int, std::allocator<int> > >(std::vector<int, std::allocator<int> >*) [138]
-----------------------------------------------
                0.00    0.00       1/2           std::_Vector_base<std::vector<double, std::allocator<double> >, std::allocator<std::vector<double, std::allocator<double> > > >::~_Vector_base() [241]
                0.00    0.00       1/2           std::vector<std::vector<double, std::allocator<double> >, std::allocator<std::vector<double, std::allocator<double> > > >::_M_default_append(unsigned long) [257]
[196]    0.0    0.00    0.00       2         std::_Vector_base<std::vector<double, std::allocator<double> >, std::allocator<std::vector<double, std::allocator<double> > > >::_M_deallocate(std::vector<double, std::allocator<double> >*, unsigned long) [196]
                0.00    0.00       1/1           std::allocator_traits<std::allocator<std::vector<double, std::allocator<double> > > >::deallocate(std::allocator<std::vector<double, std::allocator<double> > >&, std::vector<double, std::allocator<double> >*, unsigned long) [250]
-----------------------------------------------
                0.00    0.00       1/2           std::_Vector_base<std::vector<int, std::allocator<int> >, std::allocator<std::vector<int, std::allocator<int> > > >::~_Vector_base() [248]
                0.00    0.00       1/2           std::vector<std::vector<int, std::allocator<int> >, std::allocator<std::vector<int, std::allocator<int> > > >::_M_default_append(unsigned long) [261]
[197]    0.0    0.00    0.00       2         std::_Vector_base<std::vector<int, std::allocator<int> >, std::allocator<std::vector<int, std::allocator<int> > > >::_M_deallocate(std::vector<int, std::allocator<int> >*, unsigned long) [197]
